"id","amascat","biscat","amas_learn","amas_eval","amas","bis_ATT","bis_MTR","bis_NPL","bis","mathtask","value","difficulty","subject","stat"
642,"hi","hi",1.8,3.75,2.66666666666667,2.125,2,2.54545454545455,2.23333333333333,"hardverbaltime",4151.7625,"hard","verbal","time"
643,"lo","lo",1,2.5,1.66666666666667,1.5,1.72727272727273,1.81818181818182,1.7,"hardverbaltime",2959.1,"hard","verbal","time"
644,"hi","lo",2.6,4.5,3.44444444444444,1.25,1.36363636363636,1.45454545454545,1.36666666666667,"hardverbaltime",3361.8,"hard","verbal","time"
645,"lo","lo",1,2,1.44444444444444,1.75,1.90909090909091,2.54545454545455,2.1,"hardverbaltime",3858.9,"hard","verbal","time"
646,"lo","lo",1.4,2.5,1.88888888888889,1.75,1.54545454545455,2.18181818181818,1.83333333333333,"hardverbaltime",3215.3125,"hard","verbal","time"
647,"hi","lo",1.8,5,3.22222222222222,2.25,2.18181818181818,1.45454545454545,1.93333333333333,"hardverbaltime",3606.3125,"hard","verbal","time"
648,"hi","lo",2.8,3.25,3,1.5,1.36363636363636,2.45454545454545,1.8,"hardverbaltime",3096.3375,"hard","verbal","time"
649,"hi","hi",1.4,4.5,2.77777777777778,2.125,2.09090909090909,2.72727272727273,2.33333333333333,"hardverbaltime",3429.2125,"hard","verbal","time"
650,"lo","lo",1,2.5,1.66666666666667,1.5,1.36363636363636,2,1.63333333333333,"hardverbaltime",2548.2,"hard","verbal","time"
651,"lo","lo",1,1.5,1.22222222222222,1.5,1.81818181818182,1.18181818181818,1.5,"hardverbaltime",3563.15,"hard","verbal","time"
652,"hi","lo",1.6,3.5,2.44444444444444,2.25,1.72727272727273,2.27272727272727,2.06666666666667,"hardverbaltime",3308.625,"hard","verbal","time"
653,"lo","hi",1,1.25,1.11111111111111,2.875,2.27272727272727,2.54545454545455,2.53333333333333,"hardverbaltime",3146.8875,"hard","verbal","time"
654,"lo","hi",1,2.75,1.77777777777778,2.375,2.09090909090909,2.36363636363636,2.26666666666667,"hardverbaltime",3669.5375,"hard","verbal","time"
655,"lo","lo",1,2.5,1.66666666666667,2,1.54545454545455,1.54545454545455,1.66666666666667,"hardverbaltime",3623.25,"hard","verbal","time"
602,"hi","lo",2.4,3.75,3,1.75,1.54545454545455,1.54545454545455,1.6,"easymathcorrect",8,"easy","math","correct"
603,"hi","hi",3,3,3,2.75,2.45454545454545,2.27272727272727,2.46666666666667,"easymathcorrect",6,"easy","math","correct"
604,"hi","hi",2,3.5,2.66666666666667,2.625,1.72727272727273,2.18181818181818,2.13333333333333,"easymathcorrect",6,"easy","math","correct"
605,"lo","lo",1,2.5,1.66666666666667,1.875,1.54545454545455,2.27272727272727,1.9,"easymathcorrect",7,"easy","math","correct"
606,"lo","hi",1.6,2.25,1.88888888888889,2.125,1.90909090909091,2.45454545454545,2.16666666666667,"easymathcorrect",8,"easy","math","correct"
607,"hi","lo",2.2,3.75,2.88888888888889,2,1.72727272727273,2.27272727272727,2,"easymathcorrect",8,"easy","math","correct"
608,"hi","lo",2.8,3.75,3.22222222222222,1.75,1.72727272727273,2.45454545454545,2,"easymathcorrect",6,"easy","math","correct"
609,"hi","hi",3.4,3.75,3.55555555555556,2.625,2.45454545454545,2.27272727272727,2.43333333333333,"easymathcorrect",6,"easy","math","correct"
610,"lo","lo",1,2.5,1.66666666666667,2.125,1.27272727272727,2.09090909090909,1.8,"easymathcorrect",8,"easy","math","correct"
611,"lo","lo",1.4,2.25,1.77777777777778,1.625,1.54545454545455,2,1.73333333333333,"easymathcorrect",6,"easy","math","correct"
612,"lo","lo",1,1.25,1.11111111111111,1.875,2,2.18181818181818,2.03333333333333,"easymathcorrect",8,"easy","math","correct"
613,"lo","hi",1,1,1,2.25,2.09090909090909,2.72727272727273,2.36666666666667,"easymathcorrect",8,"easy","math","correct"
614,"lo","lo",1,1.75,1.33333333333333,1.875,1.81818181818182,1.63636363636364,1.76666666666667,"easymathcorrect",8,"easy","math","correct"
615,"lo","hi",1.4,3,2.11111111111111,3,2.18181818181818,1.45454545454545,2.13333333333333,"easymathcorrect",5,"easy","math","correct"
616,"lo","lo",1,1.5,1.22222222222222,2.25,2,2.09090909090909,2.1,"easymathcorrect",8,"easy","math","correct"
617,"hi","lo",3,5,3.88888888888889,2.125,1.72727272727273,1.90909090909091,1.9,"easymathcorrect",4,"easy","math","correct"
618,"lo","lo",1,2,1.44444444444444,1.375,1.63636363636364,2.09090909090909,1.73333333333333,"easymathcorrect",7,"easy","math","correct"
619,"lo","hi",1.2,1,1.11111111111111,2.875,1.90909090909091,2.45454545454545,2.36666666666667,"easymathcorrect",8,"easy","math","correct"
620,"hi","lo",4.8,4.75,4.77777777777778,2.25,1.45454545454545,2.18181818181818,1.93333333333333,"easymathcorrect",6,"easy","math","correct"
621,"lo","hi",1,3,1.88888888888889,1.625,2.36363636363636,2.72727272727273,2.3,"easymathcorrect",7,"easy","math","correct"
622,"hi","hi",2.4,4.25,3.22222222222222,2.625,2.36363636363636,2.45454545454545,2.46666666666667,"easymathcorrect",5,"easy","math","correct"
625,"lo","lo",1,3.25,2,1.875,1.54545454545455,2.36363636363636,1.93333333333333,"easymathcorrect",5,"easy","math","correct"
626,"hi","hi",2.8,3,2.88888888888889,2.25,2.09090909090909,2.72727272727273,2.36666666666667,"easymathcorrect",5,"easy","math","correct"
627,"hi","lo",2.2,4.25,3.11111111111111,1.625,1.45454545454545,2,1.7,"easymathcorrect",7,"easy","math","correct"
628,"hi","lo",1.6,3.25,2.33333333333333,1.5,1.90909090909091,2.18181818181818,1.9,"easymathcorrect",7,"easy","math","correct"
629,"hi","hi",2.8,3,2.88888888888889,2,2.18181818181818,2.81818181818182,2.36666666666667,"easymathcorrect",7,"easy","math","correct"
630,"hi","hi",3.6,4.5,4,2.375,2,2.45454545454545,2.26666666666667,"easymathcorrect",7,"easy","math","correct"
631,"hi","hi",3.4,4,3.66666666666667,2.5,2.36363636363636,2.81818181818182,2.56666666666667,"easymathcorrect",1,"easy","math","correct"
632,"hi","lo",3,3,3,1.75,1.27272727272727,3.18181818181818,2.1,"easymathcorrect",6,"easy","math","correct"
633,"lo","hi",1,1.25,1.11111111111111,1.75,1.54545454545455,3,2.13333333333333,"easymathcorrect",4,"easy","math","correct"
634,"hi","hi",2.8,3.25,3,2.75,2.27272727272727,2.72727272727273,2.56666666666667,"easymathcorrect",7,"easy","math","correct"
635,"lo","hi",1,1,1,2.75,2.90909090909091,2.27272727272727,2.63333333333333,"easymathcorrect",7,"easy","math","correct"
636,"hi","hi",3.2,4,3.55555555555556,2.5,2.09090909090909,2,2.16666666666667,"easymathcorrect",6,"easy","math","correct"
637,"hi","lo",2.4,4.25,3.22222222222222,2.375,1.54545454545455,1.90909090909091,1.9,"easymathcorrect",7,"easy","math","correct"
638,"lo","hi",1.2,2.25,1.66666666666667,2.375,2.18181818181818,2.18181818181818,2.23333333333333,"easymathcorrect",8,"easy","math","correct"
640,"lo","lo",1,3.5,2.11111111111111,2.125,1.63636363636364,2.36363636363636,2.03333333333333,"easymathcorrect",6,"easy","math","correct"
641,"lo","lo",1.6,2.25,1.88888888888889,2.125,2.09090909090909,2.09090909090909,2.1,"easymathcorrect",8,"easy","math","correct"
642,"hi","hi",1.8,3.75,2.66666666666667,2.125,2,2.54545454545455,2.23333333333333,"easymathcorrect",8,"easy","math","correct"
643,"lo","lo",1,2.5,1.66666666666667,1.5,1.72727272727273,1.81818181818182,1.7,"easymathcorrect",8,"easy","math","correct"
644,"hi","lo",2.6,4.5,3.44444444444444,1.25,1.36363636363636,1.45454545454545,1.36666666666667,"easymathcorrect",7,"easy","math","correct"
645,"lo","lo",1,2,1.44444444444444,1.75,1.90909090909091,2.54545454545455,2.1,"easymathcorrect",6,"easy","math","correct"
646,"lo","lo",1.4,2.5,1.88888888888889,1.75,1.54545454545455,2.18181818181818,1.83333333333333,"easymathcorrect",8,"easy","math","correct"
647,"hi","lo",1.8,5,3.22222222222222,2.25,2.18181818181818,1.45454545454545,1.93333333333333,"easymathcorrect",8,"easy","math","correct"
648,"hi","lo",2.8,3.25,3,1.5,1.36363636363636,2.45454545454545,1.8,"easymathcorrect",7,"easy","math","correct"
649,"hi","hi",1.4,4.5,2.77777777777778,2.125,2.09090909090909,2.72727272727273,2.33333333333333,"easymathcorrect",4,"easy","math","correct"
650,"lo","lo",1,2.5,1.66666666666667,1.5,1.36363636363636,2,1.63333333333333,"easymathcorrect",6,"easy","math","correct"
651,"lo","lo",1,1.5,1.22222222222222,1.5,1.81818181818182,1.18181818181818,1.5,"easymathcorrect",8,"easy","math","correct"
652,"hi","lo",1.6,3.5,2.44444444444444,2.25,1.72727272727273,2.27272727272727,2.06666666666667,"easymathcorrect",7,"easy","math","correct"
653,"lo","hi",1,1.25,1.11111111111111,2.875,2.27272727272727,2.54545454545455,2.53333333333333,"easymathcorrect",7,"easy","math","correct"
654,"lo","hi",1,2.75,1.77777777777778,2.375,2.09090909090909,2.36363636363636,2.26666666666667,"easymathcorrect",6,"easy","math","correct"
655,"lo","lo",1,2.5,1.66666666666667,2,1.54545454545455,1.54545454545455,1.66666666666667,"easymathcorrect",8,"easy","math","correct"
602,"hi","lo",2.4,3.75,3,1.75,1.54545454545455,1.54545454545455,1.6,"hardmathcorrect",2,"hard","math","correct"
603,"hi","hi",3,3,3,2.75,2.45454545454545,2.27272727272727,2.46666666666667,"hardmathcorrect",4,"hard","math","correct"
604,"hi","hi",2,3.5,2.66666666666667,2.625,1.72727272727273,2.18181818181818,2.13333333333333,"hardmathcorrect",0,"hard","math","correct"
605,"lo","lo",1,2.5,1.66666666666667,1.875,1.54545454545455,2.27272727272727,1.9,"hardmathcorrect",4,"hard","math","correct"
606,"lo","hi",1.6,2.25,1.88888888888889,2.125,1.90909090909091,2.45454545454545,2.16666666666667,"hardmathcorrect",6,"hard","math","correct"
607,"hi","lo",2.2,3.75,2.88888888888889,2,1.72727272727273,2.27272727272727,2,"hardmathcorrect",4,"hard","math","correct"
608,"hi","lo",2.8,3.75,3.22222222222222,1.75,1.72727272727273,2.45454545454545,2,"hardmathcorrect",2,"hard","math","correct"
609,"hi","hi",3.4,3.75,3.55555555555556,2.625,2.45454545454545,2.27272727272727,2.43333333333333,"hardmathcorrect",4,"hard","math","correct"
610,"lo","lo",1,2.5,1.66666666666667,2.125,1.27272727272727,2.09090909090909,1.8,"hardmathcorrect",6,"hard","math","correct"
611,"lo","lo",1.4,2.25,1.77777777777778,1.625,1.54545454545455,2,1.73333333333333,"hardmathcorrect",4,"hard","math","correct"
612,"lo","lo",1,1.25,1.11111111111111,1.875,2,2.18181818181818,2.03333333333333,"hardmathcorrect",5,"hard","math","correct"
613,"lo","hi",1,1,1,2.25,2.09090909090909,2.72727272727273,2.36666666666667,"hardmathcorrect",4,"hard","math","correct"
614,"lo","lo",1,1.75,1.33333333333333,1.875,1.81818181818182,1.63636363636364,1.76666666666667,"hardmathcorrect",3,"hard","math","correct"
615,"lo","hi",1.4,3,2.11111111111111,3,2.18181818181818,1.45454545454545,2.13333333333333,"hardmathcorrect",1,"hard","math","correct"
616,"lo","lo",1,1.5,1.22222222222222,2.25,2,2.09090909090909,2.1,"hardmathcorrect",5,"hard","math","correct"
617,"hi","lo",3,5,3.88888888888889,2.125,1.72727272727273,1.90909090909091,1.9,"hardmathcorrect",2,"hard","math","correct"
618,"lo","lo",1,2,1.44444444444444,1.375,1.63636363636364,2.09090909090909,1.73333333333333,"hardmathcorrect",6,"hard","math","correct"
619,"lo","hi",1.2,1,1.11111111111111,2.875,1.90909090909091,2.45454545454545,2.36666666666667,"hardmathcorrect",5,"hard","math","correct"
620,"hi","lo",4.8,4.75,4.77777777777778,2.25,1.45454545454545,2.18181818181818,1.93333333333333,"hardmathcorrect",4,"hard","math","correct"
621,"lo","hi",1,3,1.88888888888889,1.625,2.36363636363636,2.72727272727273,2.3,"hardmathcorrect",4,"hard","math","correct"
622,"hi","hi",2.4,4.25,3.22222222222222,2.625,2.36363636363636,2.45454545454545,2.46666666666667,"hardmathcorrect",4,"hard","math","correct"
625,"lo","lo",1,3.25,2,1.875,1.54545454545455,2.36363636363636,1.93333333333333,"hardmathcorrect",2,"hard","math","correct"
626,"hi","hi",2.8,3,2.88888888888889,2.25,2.09090909090909,2.72727272727273,2.36666666666667,"hardmathcorrect",4,"hard","math","correct"
627,"hi","lo",2.2,4.25,3.11111111111111,1.625,1.45454545454545,2,1.7,"hardmathcorrect",5,"hard","math","correct"
628,"hi","lo",1.6,3.25,2.33333333333333,1.5,1.90909090909091,2.18181818181818,1.9,"hardmathcorrect",3,"hard","math","correct"
629,"hi","hi",2.8,3,2.88888888888889,2,2.18181818181818,2.81818181818182,2.36666666666667,"hardmathcorrect",4,"hard","math","correct"
630,"hi","hi",3.6,4.5,4,2.375,2,2.45454545454545,2.26666666666667,"hardmathcorrect",2,"hard","math","correct"
631,"hi","hi",3.4,4,3.66666666666667,2.5,2.36363636363636,2.81818181818182,2.56666666666667,"hardmathcorrect",5,"hard","math","correct"
632,"hi","lo",3,3,3,1.75,1.27272727272727,3.18181818181818,2.1,"hardmathcorrect",4,"hard","math","correct"
633,"lo","hi",1,1.25,1.11111111111111,1.75,1.54545454545455,3,2.13333333333333,"hardmathcorrect",5,"hard","math","correct"
634,"hi","hi",2.8,3.25,3,2.75,2.27272727272727,2.72727272727273,2.56666666666667,"hardmathcorrect",1,"hard","math","correct"
635,"lo","hi",1,1,1,2.75,2.90909090909091,2.27272727272727,2.63333333333333,"hardmathcorrect",4,"hard","math","correct"
636,"hi","hi",3.2,4,3.55555555555556,2.5,2.09090909090909,2,2.16666666666667,"hardmathcorrect",3,"hard","math","correct"
637,"hi","lo",2.4,4.25,3.22222222222222,2.375,1.54545454545455,1.90909090909091,1.9,"hardmathcorrect",5,"hard","math","correct"
638,"lo","hi",1.2,2.25,1.66666666666667,2.375,2.18181818181818,2.18181818181818,2.23333333333333,"hardmathcorrect",4,"hard","math","correct"
640,"lo","lo",1,3.5,2.11111111111111,2.125,1.63636363636364,2.36363636363636,2.03333333333333,"hardmathcorrect",4,"hard","math","correct"
641,"lo","lo",1.6,2.25,1.88888888888889,2.125,2.09090909090909,2.09090909090909,2.1,"hardmathcorrect",4,"hard","math","correct"
642,"hi","hi",1.8,3.75,2.66666666666667,2.125,2,2.54545454545455,2.23333333333333,"hardmathcorrect",5,"hard","math","correct"
643,"lo","lo",1,2.5,1.66666666666667,1.5,1.72727272727273,1.81818181818182,1.7,"hardmathcorrect",4,"hard","math","correct"
644,"hi","lo",2.6,4.5,3.44444444444444,1.25,1.36363636363636,1.45454545454545,1.36666666666667,"hardmathcorrect",5,"hard","math","correct"
645,"lo","lo",1,2,1.44444444444444,1.75,1.90909090909091,2.54545454545455,2.1,"hardmathcorrect",3,"hard","math","correct"
646,"lo","lo",1.4,2.5,1.88888888888889,1.75,1.54545454545455,2.18181818181818,1.83333333333333,"hardmathcorrect",0,"hard","math","correct"
647,"hi","lo",1.8,5,3.22222222222222,2.25,2.18181818181818,1.45454545454545,1.93333333333333,"hardmathcorrect",3,"hard","math","correct"
648,"hi","lo",2.8,3.25,3,1.5,1.36363636363636,2.45454545454545,1.8,"hardmathcorrect",5,"hard","math","correct"
649,"hi","hi",1.4,4.5,2.77777777777778,2.125,2.09090909090909,2.72727272727273,2.33333333333333,"hardmathcorrect",4,"hard","math","correct"
650,"lo","lo",1,2.5,1.66666666666667,1.5,1.36363636363636,2,1.63333333333333,"hardmathcorrect",4,"hard","math","correct"
651,"lo","lo",1,1.5,1.22222222222222,1.5,1.81818181818182,1.18181818181818,1.5,"hardmathcorrect",3,"hard","math","correct"
652,"hi","lo",1.6,3.5,2.44444444444444,2.25,1.72727272727273,2.27272727272727,2.06666666666667,"hardmathcorrect",5,"hard","math","correct"
653,"lo","hi",1,1.25,1.11111111111111,2.875,2.27272727272727,2.54545454545455,2.53333333333333,"hardmathcorrect",6,"hard","math","correct"
654,"lo","hi",1,2.75,1.77777777777778,2.375,2.09090909090909,2.36363636363636,2.26666666666667,"hardmathcorrect",1,"hard","math","correct"
655,"lo","lo",1,2.5,1.66666666666667,2,1.54545454545455,1.54545454545455,1.66666666666667,"hardmathcorrect",5,"hard","math","correct"
602,"hi","lo",2.4,3.75,3,1.75,1.54545454545455,1.54545454545455,1.6,"easyverbalcorrect",8,"easy","verbal","correct"
603,"hi","hi",3,3,3,2.75,2.45454545454545,2.27272727272727,2.46666666666667,"easyverbalcorrect",7,"easy","verbal","correct"
604,"hi","hi",2,3.5,2.66666666666667,2.625,1.72727272727273,2.18181818181818,2.13333333333333,"easyverbalcorrect",4,"easy","verbal","correct"
605,"lo","lo",1,2.5,1.66666666666667,1.875,1.54545454545455,2.27272727272727,1.9,"easyverbalcorrect",8,"easy","verbal","correct"
606,"lo","hi",1.6,2.25,1.88888888888889,2.125,1.90909090909091,2.45454545454545,2.16666666666667,"easyverbalcorrect",8,"easy","verbal","correct"
607,"hi","lo",2.2,3.75,2.88888888888889,2,1.72727272727273,2.27272727272727,2,"easyverbalcorrect",7,"easy","verbal","correct"
608,"hi","lo",2.8,3.75,3.22222222222222,1.75,1.72727272727273,2.45454545454545,2,"easyverbalcorrect",5,"easy","verbal","correct"
609,"hi","hi",3.4,3.75,3.55555555555556,2.625,2.45454545454545,2.27272727272727,2.43333333333333,"easyverbalcorrect",5,"easy","verbal","correct"
610,"lo","lo",1,2.5,1.66666666666667,2.125,1.27272727272727,2.09090909090909,1.8,"easyverbalcorrect",5,"easy","verbal","correct"
611,"lo","lo",1.4,2.25,1.77777777777778,1.625,1.54545454545455,2,1.73333333333333,"easyverbalcorrect",5,"easy","verbal","correct"
612,"lo","lo",1,1.25,1.11111111111111,1.875,2,2.18181818181818,2.03333333333333,"easyverbalcorrect",7,"easy","verbal","correct"
613,"lo","hi",1,1,1,2.25,2.09090909090909,2.72727272727273,2.36666666666667,"easyverbalcorrect",7,"easy","verbal","correct"
614,"lo","lo",1,1.75,1.33333333333333,1.875,1.81818181818182,1.63636363636364,1.76666666666667,"easyverbalcorrect",7,"easy","verbal","correct"
615,"lo","hi",1.4,3,2.11111111111111,3,2.18181818181818,1.45454545454545,2.13333333333333,"easyverbalcorrect",8,"easy","verbal","correct"
616,"lo","lo",1,1.5,1.22222222222222,2.25,2,2.09090909090909,2.1,"easyverbalcorrect",8,"easy","verbal","correct"
617,"hi","lo",3,5,3.88888888888889,2.125,1.72727272727273,1.90909090909091,1.9,"easyverbalcorrect",5,"easy","verbal","correct"
618,"lo","lo",1,2,1.44444444444444,1.375,1.63636363636364,2.09090909090909,1.73333333333333,"easyverbalcorrect",8,"easy","verbal","correct"
619,"lo","hi",1.2,1,1.11111111111111,2.875,1.90909090909091,2.45454545454545,2.36666666666667,"easyverbalcorrect",8,"easy","verbal","correct"
620,"hi","lo",4.8,4.75,4.77777777777778,2.25,1.45454545454545,2.18181818181818,1.93333333333333,"easyverbalcorrect",8,"easy","verbal","correct"
621,"lo","hi",1,3,1.88888888888889,1.625,2.36363636363636,2.72727272727273,2.3,"easyverbalcorrect",7,"easy","verbal","correct"
622,"hi","hi",2.4,4.25,3.22222222222222,2.625,2.36363636363636,2.45454545454545,2.46666666666667,"easyverbalcorrect",3,"easy","verbal","correct"
625,"lo","lo",1,3.25,2,1.875,1.54545454545455,2.36363636363636,1.93333333333333,"easyverbalcorrect",4,"easy","verbal","correct"
626,"hi","hi",2.8,3,2.88888888888889,2.25,2.09090909090909,2.72727272727273,2.36666666666667,"easyverbalcorrect",7,"easy","verbal","correct"
627,"hi","lo",2.2,4.25,3.11111111111111,1.625,1.45454545454545,2,1.7,"easyverbalcorrect",7,"easy","verbal","correct"
628,"hi","lo",1.6,3.25,2.33333333333333,1.5,1.90909090909091,2.18181818181818,1.9,"easyverbalcorrect",6,"easy","verbal","correct"
629,"hi","hi",2.8,3,2.88888888888889,2,2.18181818181818,2.81818181818182,2.36666666666667,"easyverbalcorrect",8,"easy","verbal","correct"
630,"hi","hi",3.6,4.5,4,2.375,2,2.45454545454545,2.26666666666667,"easyverbalcorrect",8,"easy","verbal","correct"
631,"hi","hi",3.4,4,3.66666666666667,2.5,2.36363636363636,2.81818181818182,2.56666666666667,"easyverbalcorrect",6,"easy","verbal","correct"
632,"hi","lo",3,3,3,1.75,1.27272727272727,3.18181818181818,2.1,"easyverbalcorrect",5,"easy","verbal","correct"
633,"lo","hi",1,1.25,1.11111111111111,1.75,1.54545454545455,3,2.13333333333333,"easyverbalcorrect",6,"easy","verbal","correct"
634,"hi","hi",2.8,3.25,3,2.75,2.27272727272727,2.72727272727273,2.56666666666667,"easyverbalcorrect",8,"easy","verbal","correct"
635,"lo","hi",1,1,1,2.75,2.90909090909091,2.27272727272727,2.63333333333333,"easyverbalcorrect",8,"easy","verbal","correct"
636,"hi","hi",3.2,4,3.55555555555556,2.5,2.09090909090909,2,2.16666666666667,"easyverbalcorrect",8,"easy","verbal","correct"
637,"hi","lo",2.4,4.25,3.22222222222222,2.375,1.54545454545455,1.90909090909091,1.9,"easyverbalcorrect",7,"easy","verbal","correct"
638,"lo","hi",1.2,2.25,1.66666666666667,2.375,2.18181818181818,2.18181818181818,2.23333333333333,"easyverbalcorrect",8,"easy","verbal","correct"
640,"lo","lo",1,3.5,2.11111111111111,2.125,1.63636363636364,2.36363636363636,2.03333333333333,"easyverbalcorrect",7,"easy","verbal","correct"
641,"lo","lo",1.6,2.25,1.88888888888889,2.125,2.09090909090909,2.09090909090909,2.1,"easyverbalcorrect",8,"easy","verbal","correct"
642,"hi","hi",1.8,3.75,2.66666666666667,2.125,2,2.54545454545455,2.23333333333333,"easyverbalcorrect",8,"easy","verbal","correct"
643,"lo","lo",1,2.5,1.66666666666667,1.5,1.72727272727273,1.81818181818182,1.7,"easyverbalcorrect",8,"easy","verbal","correct"
644,"hi","lo",2.6,4.5,3.44444444444444,1.25,1.36363636363636,1.45454545454545,1.36666666666667,"easyverbalcorrect",8,"easy","verbal","correct"
645,"lo","lo",1,2,1.44444444444444,1.75,1.90909090909091,2.54545454545455,2.1,"easyverbalcorrect",8,"easy","verbal","correct"
646,"lo","lo",1.4,2.5,1.88888888888889,1.75,1.54545454545455,2.18181818181818,1.83333333333333,"easyverbalcorrect",8,"easy","verbal","correct"
647,"hi","lo",1.8,5,3.22222222222222,2.25,2.18181818181818,1.45454545454545,1.93333333333333,"easyverbalcorrect",8,"easy","verbal","correct"
648,"hi","lo",2.8,3.25,3,1.5,1.36363636363636,2.45454545454545,1.8,"easyverbalcorrect",8,"easy","verbal","correct"
649,"hi","hi",1.4,4.5,2.77777777777778,2.125,2.09090909090909,2.72727272727273,2.33333333333333,"easyverbalcorrect",8,"easy","verbal","correct"
650,"lo","lo",1,2.5,1.66666666666667,1.5,1.36363636363636,2,1.63333333333333,"easyverbalcorrect",7,"easy","verbal","correct"
651,"lo","lo",1,1.5,1.22222222222222,1.5,1.81818181818182,1.18181818181818,1.5,"easyverbalcorrect",8,"easy","verbal","correct"
652,"hi","lo",1.6,3.5,2.44444444444444,2.25,1.72727272727273,2.27272727272727,2.06666666666667,"easyverbalcorrect",8,"easy","verbal","correct"
653,"lo","hi",1,1.25,1.11111111111111,2.875,2.27272727272727,2.54545454545455,2.53333333333333,"easyverbalcorrect",8,"easy","verbal","correct"
654,"lo","hi",1,2.75,1.77777777777778,2.375,2.09090909090909,2.36363636363636,2.26666666666667,"easyverbalcorrect",6,"easy","verbal","correct"
655,"lo","lo",1,2.5,1.66666666666667,2,1.54545454545455,1.54545454545455,1.66666666666667,"easyverbalcorrect",8,"easy","verbal","correct"
602,"hi","lo",2.4,3.75,3,1.75,1.54545454545455,1.54545454545455,1.6,"hardverbalcorrect",5,"hard","verbal","correct"
603,"hi","hi",3,3,3,2.75,2.45454545454545,2.27272727272727,2.46666666666667,"hardverbalcorrect",7,"hard","verbal","correct"
604,"hi","hi",2,3.5,2.66666666666667,2.625,1.72727272727273,2.18181818181818,2.13333333333333,"hardverbalcorrect",3,"hard","verbal","correct"
605,"lo","lo",1,2.5,1.66666666666667,1.875,1.54545454545455,2.27272727272727,1.9,"hardverbalcorrect",6,"hard","verbal","correct"
606,"lo","hi",1.6,2.25,1.88888888888889,2.125,1.90909090909091,2.45454545454545,2.16666666666667,"hardverbalcorrect",7,"hard","verbal","correct"
607,"hi","lo",2.2,3.75,2.88888888888889,2,1.72727272727273,2.27272727272727,2,"hardverbalcorrect",3,"hard","verbal","correct"
608,"hi","lo",2.8,3.75,3.22222222222222,1.75,1.72727272727273,2.45454545454545,2,"hardverbalcorrect",4,"hard","verbal","correct"
609,"hi","hi",3.4,3.75,3.55555555555556,2.625,2.45454545454545,2.27272727272727,2.43333333333333,"hardverbalcorrect",2,"hard","verbal","correct"
610,"lo","lo",1,2.5,1.66666666666667,2.125,1.27272727272727,2.09090909090909,1.8,"hardverbalcorrect",5,"hard","verbal","correct"
611,"lo","lo",1.4,2.25,1.77777777777778,1.625,1.54545454545455,2,1.73333333333333,"hardverbalcorrect",5,"hard","verbal","correct"
612,"lo","lo",1,1.25,1.11111111111111,1.875,2,2.18181818181818,2.03333333333333,"hardverbalcorrect",5,"hard","verbal","correct"
613,"lo","hi",1,1,1,2.25,2.09090909090909,2.72727272727273,2.36666666666667,"hardverbalcorrect",4,"hard","verbal","correct"
614,"lo","lo",1,1.75,1.33333333333333,1.875,1.81818181818182,1.63636363636364,1.76666666666667,"hardverbalcorrect",6,"hard","verbal","correct"
615,"lo","hi",1.4,3,2.11111111111111,3,2.18181818181818,1.45454545454545,2.13333333333333,"hardverbalcorrect",6,"hard","verbal","correct"
616,"lo","lo",1,1.5,1.22222222222222,2.25,2,2.09090909090909,2.1,"hardverbalcorrect",4,"hard","verbal","correct"
617,"hi","lo",3,5,3.88888888888889,2.125,1.72727272727273,1.90909090909091,1.9,"hardverbalcorrect",4,"hard","verbal","correct"
618,"lo","lo",1,2,1.44444444444444,1.375,1.63636363636364,2.09090909090909,1.73333333333333,"hardverbalcorrect",5,"hard","verbal","correct"
619,"lo","hi",1.2,1,1.11111111111111,2.875,1.90909090909091,2.45454545454545,2.36666666666667,"hardverbalcorrect",5,"hard","verbal","correct"
620,"hi","lo",4.8,4.75,4.77777777777778,2.25,1.45454545454545,2.18181818181818,1.93333333333333,"hardverbalcorrect",5,"hard","verbal","correct"
621,"lo","hi",1,3,1.88888888888889,1.625,2.36363636363636,2.72727272727273,2.3,"hardverbalcorrect",6,"hard","verbal","correct"
622,"hi","hi",2.4,4.25,3.22222222222222,2.625,2.36363636363636,2.45454545454545,2.46666666666667,"hardverbalcorrect",3,"hard","verbal","correct"
625,"lo","lo",1,3.25,2,1.875,1.54545454545455,2.36363636363636,1.93333333333333,"hardverbalcorrect",4,"hard","verbal","correct"
626,"hi","hi",2.8,3,2.88888888888889,2.25,2.09090909090909,2.72727272727273,2.36666666666667,"hardverbalcorrect",4,"hard","verbal","correct"
627,"hi","lo",2.2,4.25,3.11111111111111,1.625,1.45454545454545,2,1.7,"hardverbalcorrect",3,"hard","verbal","correct"
628,"hi","lo",1.6,3.25,2.33333333333333,1.5,1.90909090909091,2.18181818181818,1.9,"hardverbalcorrect",6,"hard","verbal","correct"
629,"hi","hi",2.8,3,2.88888888888889,2,2.18181818181818,2.81818181818182,2.36666666666667,"hardverbalcorrect",7,"hard","verbal","correct"
630,"hi","hi",3.6,4.5,4,2.375,2,2.45454545454545,2.26666666666667,"hardverbalcorrect",5,"hard","verbal","correct"
631,"hi","hi",3.4,4,3.66666666666667,2.5,2.36363636363636,2.81818181818182,2.56666666666667,"hardverbalcorrect",4,"hard","verbal","correct"
632,"hi","lo",3,3,3,1.75,1.27272727272727,3.18181818181818,2.1,"hardverbalcorrect",3,"hard","verbal","correct"
